1.5322163299420766E-9 3.0449040746532797E-7 1.8543907758654054E-6 1.782179158703441E-6 5.3233274356736055E-6 4.097181387636087E-6 1.2653687356736384E-5 5.007997832931942E-7 1.3615701196959404E-7 2.419149618985789E-8 3.081957723346526E-7 2.5043102127279915E-6 1.733140784784971E-7 3.0963167659865053E-7 1.6772871262462186E-6 1.8893870253401218E-6 1.3760555820423453E-5 8.034357304362588E-8 1.5175614345994327E-6 1.3852150813990865E-5 1.3487592275942158E-5 1.2714247894242155E-6 2.3715491847166655E-6 4.1114778638709526E-7 5.302702253083476E-8 1.037285633455313E-7 1.987722282247123E-6 2.561980438432893E-7 1.5439497455717977E-6 4.2849746966206695E-6 
0.8475384906527692 9.1536745040222E-7 2.4126407341039095E-6 1.2367808099819095E-5 1.3476041477555817E-6 4.037025976092384E-6 4.603116733847715E-5 4.807917119188938E-7 3.7242863339403684E-8 2.717809482265701E-7 5.778553065640364E-7 3.0802869946474627E-6 8.230301152044505E-8 8.920119669166744E-7 2.7563226120608954E-6 7.316324581985144E-7 5.707465355639504E-7 3.0205621696024174E-7 3.721117648893986E-5 4.63010004795691E-6 7.194924849513704E-6 8.532367740118997E-7 3.372313289881275E-7 3.371938549870298E-7 1.5054717036561691E-7 2.5072127227304213E-5 1.8209173823839477E-6 2.0396685281326588E-7 3.2025590310941627E-7 4.344565333457003E-6 
0.42881509589829836 5.079411865366791E-7 1.9189605579236214E-6 4.827530330487387E-7 1.7331071160325006E-6 4.043568022296704E-6 1.4524966194157952E-5 4.990372387323846E-7 5.533290727028463E-8 5.482394965332463E-8 5.991357883782229E-7 8.772134014208348E-7 7.553658433512353E-8 4.251638421904452E-7 2.6814659342660335E-6 7.529241741616175E-7 1.3799506019414671E-5 2.9446643175955285E-7 3.695494869252173E-5 4.580454261067865E-6 1.3264492022130116E-5 1.344541170549029E-6 1.531417501250118E-5 3.9862325418621586E-7 2.2876332008647864E-7 3.6854331454137025E-6 4.7931189061636905E-6 2.733737995222201E-5 1.1054527374736772E-5 4.273376566035397E-6 
0.44233580972870024 5.601486796173687E-7 1.9189605579236214E-6 1.8937966178077364E-7 5.316194094694891E-6 4.042267267560676E-6 5.727821481741905E-7 4.990372387323846E-7 5.5319287820652784E-8 5.2278392830564144E-8 4.686771944506333E-6 3.1010322724361485E-6 7.526380731342876E-8 4.251638421904452E-7 2.615712854556065E-6 7.272358277804245E-7 1.3799506019414671E-5 2.9446542876383097E-7 3.171215800382535E-5 4.580454261067865E-6 1.3264492022130116E-5 1.344541170549029E-6 1.145934639184883E-6 3.9799220483486154E-7 2.2989420199178891E-7 3.6854331454137025E-6 4.7931189061636905E-6 3.7956129886351928E-6 1.0866365841584736E-5 4.273376566035397E-6 
0.8318055581218168 2.4467937619250063E-7 1.6086450359097593E-6 1.9565838082125733E-6 5.323252982472884E-6 4.0971816032893556E-6 1.3162639079931885E-6 5.374150791386885E-7 5.350792823498076E-8 2.6166681660502263E-8 5.930506791311231E-7 6.8532697386569175E-6 9.331434590200932E-8 1.0861122833005195E-6 1.2646639494157538E-6 6.998685213240352E-7 1.2689444434865744E-5 3.3608929128637263E-6 3.82886448131684E-5 1.7540255756199373E-6 1.3517642527679245E-5 1.1529712343470943E-6 2.3358177728861005E-6 4.110504704668737E-7 5.297947763877891E-8 4.3701920505676254E-7 1.8078172055507867E-6 2.508429240183649E-7 3.2026850909630106E-6 4.2850641678262815E-6 
0.5618058474451558 1.1046206924305702E-6 2.179108708874848E-6 1.9602255004357142E-6 5.332009454070191E-6 4.0422187396939406E-6 7.60810194475492E-7 4.781998110995512E-7 5.4847380412066147E-8 3.6018785851076707E-7 4.743023710290283E-6 2.413873424172817E-6 1.7307074505204367E-7 7.489836104846034E-6 1.1103183718580181E-6 7.272581201012529E-7 6.954418260050549E-6 6.35250775314845E-7 7.14816645354711E-6 4.5829832836682036E-6 1.3265019188635252E-5 1.3256615294979812E-6 1.0191540665458856E-6 3.7815664023768113E-7 1.0680082739485448E-7 5.679836850764434E-7 1.8899506950545359E-6 2.53713808356766E-7 1.0004558966336949E-6 3.7037763342728106E-6 
0.646395329955943 9.18186793482289E-5 1.8512214354218265E-6 1.701150412703634E-6 5.3192798669778805E-6 4.0993787413336005E-6 1.8185324126528564E-6 4.789571790404921E-7 1.2735070821576482E-7 3.93468202422733E-6 6.898119118393356E-7 5.757668211799335E-6 2.654274421422264E-7 2.593446721384547E-7 2.283530522406473E-6 7.035889964842412E-7 1.3819947805737596E-5 5.580889955140518E-7 5.631302598095923E-5 1.4104070985578366E-5 1.300616844908803E-5 8.994159078033265E-7 2.1305561764281807E-5 4.075464525114482E-7 4.693443001941202E-6 8.072127015865096E-6 1.820510391743701E-6 2.5130727300248784E-7 1.9348947378346194E-6 4.265991572311897E-6 
0.45613329753886456 1.4113609810796163E-4 4.6788686160042325E-6 2.390640401974544E-4 2.915479838592175E-5 4.635326875136064E-6 1.0221356331469938E-4 3.7120964245403306E-4 2.924150471406439E-5 5.538117768705704E-5 2.9069288286549827E-6 2.8496699806201606E-4 3.219549615787297E-5 8.380600180814116E-5 7.117814271893263E-5 3.8486104339982174E-5 1.0092440493730958E-4 2.905610776480557E-5 2.494783013573593E-4 2.98443444455999E-4 2.189991263890934E-5 6.126830923369786E-5 2.797678691717118E-5 9.091727759673225E-6 8.044364732354001E-5 7.813770833415965E-6 3.515505061962725E-5 3.0016650703819056E-5 7.947179538595428E-5 4.1792764413327445E-7 
0.2970254712282314 1.3400726678760113E-4 7.943213887384673E-6 1.4736537579338916E-5 2.9248883810272416E-5 4.058053516628158E-6 2.0841987475061824E-4 3.654182912253626E-4 6.248322879162406E-7 5.652453350824335E-6 4.393024273577067E-6 2.225319842581606E-6 8.336818607830254E-7 2.2062588368338283E-7 3.247632454132782E-4 5.421728269970033E-7 2.0922795441352692E-6 4.145565766717911E-5 1.7032011954567187E-4 5.460379176386147E-5 1.3541212262464907E-5 1.1439958677188895E-6 2.24568931634045E-5 5.369083357152543E-7 3.165887703659838E-6 7.633037552015769E-6 5.465487238542213E-6 5.903368916840436E-7 5.815817165085739E-5 4.196111159564961E-6 
0.9837485788429386 5.240481821390136E-7 1.869848220509827E-6 2.9113955854922576E-6 5.328163334011849E-6 4.097262588410828E-6 9.615292421859453E-7 9.299999394904906E-7 5.214897888032165E-8 3.6796919165935E-7 5.418321519380443E-7 6.685851533881217E-6 9.331071562061999E-8 3.121249492083638E-7 3.95217466208495E-5 6.990499475466719E-7 1.3800561103980333E-5 4.789308958302463E-6 3.913335458248282E-5 1.3534080260103628E-5 1.325475615710429E-5 1.2724432178902543E-6 1.5363575893292867E-5 4.1118338989400534E-7 9.156568972603635E-7 4.581805256053765E-7 1.957046606836048E-6 3.3200318424425155E-7 1.5583724563945545E-6 4.3187393439248074E-6 
