6.988480345305799E-16 -6.619663463212338E-17 -2.0584760418792065 -0.4050069591854375 3.3270162941789874 -4.3719878681037425 -0.11243533810976891 -2.9099254409990207 -4.284971000858547 -4.375833848934725 
6.988480345305799E-16 -6.619663463212338E-17 -2.0584760418792065 3.7421544521773837 3.3270162941789874 3.70567559497916 -0.11849390490924475 -2.9099254409990207 -4.284971000858547 -4.375833848934725 
6.988480345305799E-16 -6.619663463212338E-17 -1.8066898752038132 3.045952049698867 3.641726341213364 -4.3719878681037425 -0.11243533810976891 -1.7871664060281853 -4.507725988619305 -4.372805175519294 
6.988480345305799E-16 -6.619663463212338E-17 -2.0584760418792065 -0.1653801637170047 3.3270162941789874 -3.93896492474192 -0.046709315771821025 -2.9099254409990207 -4.284971000858547 -3.673716265170103 
6.988480345305799E-16 -6.619663463212338E-17 -2.424536322041921 -0.4050069591854375 3.3270162941789874 -4.3719878681037425 -0.11243533810976891 -2.9099254409990207 -4.284971000858547 -4.375833848934725 
6.988480345305799E-16 -6.619663463212338E-17 -1.747163289003349 -0.4050069591854375 3.3270162941789874 -4.3719878681037425 -0.5247374282330066 -2.9099254409990207 -4.284971000858547 -4.375833848934725 
6.988480345305799E-16 -6.619663463212338E-17 -1.8066898752038132 3.0442320964587366 3.641726341213364 -4.3719878681037425 1.0153065349293642 2.573802435071103 -4.713676258753798 4.7095770453636785 
6.988480345305799E-16 -6.619663463212338E-17 -2.0584760418792065 -0.3159650904652334 3.3244720736581876 -4.378600081066588 0.6865064615204652 4.741199018733106 -4.284971000858547 -3.673716265170103 
6.988480345305799E-16 -6.619663463212338E-17 -2.0584760418792065 -0.4836185818286778 3.3270162941789874 -4.3719878681037425 -0.11243533810976891 -2.799974072088688 -3.5579222515781455 -4.375833848934725 
6.988480345305799E-16 -6.619663463212338E-17 -1.7791843905276434 3.6132958301154936 4.297351040386417 -4.3719878681037425 -0.24901471555449783 -1.7871664060281853 -4.010787957906338 -3.8373884647974332 
6.988480345305799E-16 -6.619663463212338E-17 -1.776868162202946 -0.4050069591854375 3.3270162941789874 -4.3719878681037425 -0.7134003651885208 -2.9099254409990207 -2.714855549209439 -3.566448679243245 
6.988480345305799E-16 -6.619663463212338E-17 -2.0453265153931786 -0.46434332767059017 3.3270162941789874 -4.026528484088212 -0.19636504506935648 -2.07975776380402 -3.4949453084310163 -4.375833848934725 
6.988480345305799E-16 -6.619663463212338E-17 -1.747163289003349 -0.07121238383546422 3.9942411405981884 -4.3719878681037425 -0.46914829390487883 -3.4246089046786783 -4.284971000858547 -4.112298986093608 
6.988480345305799E-16 -6.619663463212338E-17 -1.923378559977847 3.045952049698867 3.2556341099776067 -4.3719878681037425 0.6535409626925217 4.778574621894031 -4.32762962461255 -4.372805175519294 
6.988480345305799E-16 -6.619663463212338E-17 -2.424536322041921 -0.4050069591854375 3.920407549758025 -4.3719878681037425 -0.11243533810976891 -2.9099254409990207 -4.284971000858547 4.69024357689403 
6.988480345305799E-16 -6.619663463212338E-17 -1.7688215565624081 4.075832593651362 2.570669503222319 -3.5057974250226787 -0.046709315771821025 -2.9099254409990207 -3.6123437698930743 -3.673716265170103 
6.988480345305799E-16 -6.619663463212338E-17 -4.122424039342008 0.1905717702490899 3.641726341213364 -4.374252449523821 -0.032979635423982745 2.3997802801545625 -4.713676258753798 4.8497415588895905 
6.988480345305799E-16 -6.619663463212338E-17 -2.424536322041921 -3.2155381062514783 3.7661785169038495 -4.3719878681037425 -0.009022379152768309 -1.0460629432161208 -2.70799762668683 -4.375833848934725 
6.988480345305799E-16 -6.619663463212338E-17 -4.068260012964839 -0.3159650904652334 3.3244720736581876 -4.378600081066588 0.6865064615204652 4.741199018733106 -4.29965038403087 -3.673716265170103 
6.988480345305799E-16 -6.619663463212338E-17 -2.0226366554290722 3.4755636806535906 4.297351040386417 -4.3719878681037425 -0.24901471555449783 -3.285335199983338 -4.019049080797256 -3.793797426239267 
6.988480345305799E-16 -6.619663463212338E-17 -1.8066898752038132 -1.2506549609015591 -2.80118589967565 2.41832554470177 0.7752869296645046 2.680803514042901 -4.342691654956297 3.0220917528294877 
