1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
1.2081160931712085E-15 3.4650936139830674E-15 
7.563553691317774E-15 7.82218404164077E-16 
7.563553691317774E-15 7.82218404164077E-16 
1.2081160931712085E-15 3.4650936139830674E-15 
